Date,Open,High,Low,Close,Adj Close,Volume
1997-05-16,0.098438,0.098958,0.085417,0.086458,0.086458,294000000
1997-05-19,0.088021,0.088542,0.081250,0.085417,0.085417,122136000
1997-05-20,0.086458,0.087500,0.081771,0.081771,0.081771,109344000
1997-05-21,0.081771,0.082292,0.068750,0.071354,0.071354,377064000
1997-05-22,0.071875,0.072396,0.065625,0.069792,0.069792,235536000
1997-05-23,0.070313,0.076042,0.066667,0.075000,0.075000,318744000
1997-05-27,0.075521,0.082292,0.072917,0.079167,0.079167,173952000
1997-05-28,0.081250,0.081771,0.076563,0.076563,0.076563,91488000
1997-05-29,0.077083,0.077083,0.073958,0.075260,0.075260,69456000
1997-05-30,0.075000,0.075521,0.073958,0.075000,0.075000,51888000
1997-06-02,0.075521,0.076563,0.075000,0.075521,0.075521,11832000
1997-06-03,0.076563,0.076563,0.073958,0.073958,0.073958,23664000
1997-06-04,0.073958,0.074479,0.069792,0.070833,0.070833,61608000
1997-06-05,0.070833,0.077083,0.068750,0.077083,0.077083,113448000
1997-06-06,0.075781,0.085417,0.075521,0.082813,0.082813,156144000
1997-06-09,0.082813,0.085417,0.082813,0.084375,0.084375,47040000
1997-06-10,0.085417,0.085417,0.076563,0.079167,0.079167,109176000
1997-06-11,0.079688,0.080208,0.076563,0.077083,0.077083,23760000
1997-06-12,0.079167,0.082292,0.077604,0.080208,0.080208,32640000
1997-06-13,0.081250,0.081250,0.079167,0.079167,0.079167,13872000
1997-06-16,0.080208,0.080208,0.078125,0.078646,0.078646,18264000
1997-06-17,0.079948,0.079948,0.074740,0.075260,0.075260,94128000
1997-06-18,0.076042,0.076823,0.075000,0.075521,0.075521,49296000
1997-06-19,0.075521,0.076563,0.075000,0.075521,0.075521,20064000
1997-06-20,0.076563,0.077604,0.075000,0.076302,0.076302,67752000
1997-06-23,0.077083,0.077083,0.073958,0.075000,0.075000,20952000
1997-06-24,0.075260,0.076302,0.073958,0.075521,0.075521,15024000
1997-06-25,0.076302,0.076302,0.074479,0.075521,0.075521,42120000
1997-06-26,0.076042,0.076042,0.075260,0.075521,0.075521,63792000
1997-06-27,0.075781,0.075781,0.073958,0.074479,0.074479,23760000
