"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","GGNLEND","TOT","PC_GDP","A","2020",-8.9250819582196,
"ISL","GGNLEND","TOT","PC_GDP","A","2021",-7.94060286624924,
"IRL","GGNLEND","TOT","PC_GDP","A","1995",-2.0765634687738,
"IRL","GGNLEND","TOT","PC_GDP","A","1996",-0.197697106078684,
"IRL","GGNLEND","TOT","PC_GDP","A","1997",1.373184430191,
"IRL","GGNLEND","TOT","PC_GDP","A","1998",2.07115895092002,
"IRL","GGNLEND","TOT","PC_GDP","A","1999",3.53703131881583,
"IRL","GGNLEND","TOT","PC_GDP","A","2000",4.85527997929916,
"IRL","GGNLEND","TOT","PC_GDP","A","2001",0.959331579783503,
"IRL","GGNLEND","TOT","PC_GDP","A","2002",-0.519318143567938,
"IRL","GGNLEND","TOT","PC_GDP","A","2003",0.346072496048769,
"IRL","GGNLEND","TOT","PC_GDP","A","2004",1.29819289938719,
"IRL","GGNLEND","TOT","PC_GDP","A","2005",1.57041911737573,
"IRL","GGNLEND","TOT","PC_GDP","A","2006",2.77537544712449,
"IRL","GGNLEND","TOT","PC_GDP","A","2007",0.267834585531793,
"IRL","GGNLEND","TOT","PC_GDP","A","2008",-7.03055867863061,
"IRL","GGNLEND","TOT","PC_GDP","A","2009",-13.8728172362648,
"IRL","GGNLEND","TOT","PC_GDP","A","2010",-32.118771359587,
"IRL","GGNLEND","TOT","PC_GDP","A","2011",-13.581851606594,
"IRL","GGNLEND","TOT","PC_GDP","A","2012",-8.46342545756099,
"IRL","GGNLEND","TOT","PC_GDP","A","2013",-6.39451922365954,
"IRL","GGNLEND","TOT","PC_GDP","A","2014",-3.61244128583537,
"IRL","GGNLEND","TOT","PC_GDP","A","2015",-2.03731586017412,
"IRL","GGNLEND","TOT","PC_GDP","A","2016",-0.761724408237173,
"IRL","GGNLEND","TOT","PC_GDP","A","2017",-0.284803479540645,
"IRL","GGNLEND","TOT","PC_GDP","A","2018",0.136588266371244,
"IRL","GGNLEND","TOT","PC_GDP","A","2019",0.474986871587425,
"IRL","GGNLEND","TOT","PC_GDP","A","2020",-5.03237348119276,
"IRL","GGNLEND","TOT","PC_GDP","A","2021",-1.66071899677964,
"ITA","GGNLEND","TOT","PC_GDP","A","1995",-7.21026969879479,
"ITA","GGNLEND","TOT","PC_GDP","A","1996",-6.61466734909516,
"ITA","GGNLEND","TOT","PC_GDP","A","1997",-2.98162515140422,
"ITA","GGNLEND","TOT","PC_GDP","A","1998",-2.98826164253763,
"ITA","GGNLEND","TOT","PC_GDP","A","1999",-1.7727957166301,
"ITA","GGNLEND","TOT","PC_GDP","A","2000",-2.42333366008521,
"ITA","GGNLEND","TOT","PC_GDP","A","2001",-3.1903094828702,
"ITA","GGNLEND","TOT","PC_GDP","A","2002",-2.86930158357038,
"ITA","GGNLEND","TOT","PC_GDP","A","2003",-3.21762520961599,
"ITA","GGNLEND","TOT","PC_GDP","A","2004",-3.47885003225875,
"ITA","GGNLEND","TOT","PC_GDP","A","2005",-4.08252268810197,
"ITA","GGNLEND","TOT","PC_GDP","A","2006",-3.6165696777998,
"ITA","GGNLEND","TOT","PC_GDP","A","2007",-1.3402567858434,
"ITA","GGNLEND","TOT","PC_GDP","A","2008",-2.56390153162418,
"ITA","GGNLEND","TOT","PC_GDP","A","2009",-5.12104598879611,
"ITA","GGNLEND","TOT","PC_GDP","A","2010",-4.23973644794317,
"ITA","GGNLEND","TOT","PC_GDP","A","2011",-3.59301237939542,
"ITA","GGNLEND","TOT","PC_GDP","A","2012",-2.94540854800113,
"ITA","GGNLEND","TOT","PC_GDP","A","2013",-2.85425285349328,
"ITA","GGNLEND","TOT","PC_GDP","A","2014",-2.95439563437658,
"ITA","GGNLEND","TOT","PC_GDP","A","2015",-2.55220179357298,
"ITA","GGNLEND","TOT","PC_GDP","A","2016",-2.40389888634585,
"ITA","GGNLEND","TOT","PC_GDP","A","2017",-2.41910481259625,
"ITA","GGNLEND","TOT","PC_GDP","A","2018",-2.16513438702868,
"ITA","GGNLEND","TOT","PC_GDP","A","2019",-1.50886497831935,
"ITA","GGNLEND","TOT","PC_GDP","A","2020",-9.49313311270106,
"ITA","GGNLEND","TOT","PC_GDP","A","2021",-7.23335322053742,
"JPN","GGNLEND","TOT","PC_GDP","A","2005",-4.43846152112727,
"JPN","GGNLEND","TOT","PC_GDP","A","2006",-3.02875608544721,
"JPN","GGNLEND","TOT","PC_GDP","A","2007",-2.90102556789893,
"JPN","GGNLEND","TOT","PC_GDP","A","2008",-4.10962900877149,
"JPN","GGNLEND","TOT","PC_GDP","A","2009",-9.69302442485772,
"JPN","GGNLEND","TOT","PC_GDP","A","2010",-9.07583042450843,
"JPN","GGNLEND","TOT","PC_GDP","A","2011",-8.98552595050466,
"JPN","GGNLEND","TOT","PC_GDP","A","2012",-8.1964782635366,
"JPN","GGNLEND","TOT","PC_GDP","A","2013",-7.61141229241719,
"JPN","GGNLEND","TOT","PC_GDP","A","2014",-5.61611068385212,
"JPN","GGNLEND","TOT","PC_GDP","A","2015",-3.67784610700882,
"JPN","GGNLEND","TOT","PC_GDP","A","2016",-3.5995727863274,
"JPN","GGNLEND","TOT","PC_GDP","A","2017",-3.09874103418536,
"JPN","GGNLEND","TOT","PC_GDP","A","2018",-2.47140785236012,
"JPN","GGNLEND","TOT","PC_GDP","A","2019",-3.04459064065438,
"JPN","GGNLEND","TOT","PC_GDP","A","2020",-9.07705389751177,
"JPN","GGNLEND","TOT","PC_GDP","A","2021",-6.2000515854893,
"KOR","GGNLEND","TOT","PC_GDP","A","1970",-0.007151541157119,
"KOR","GGNLEND","TOT","PC_GDP","A","1971",-1.04712041884817,
"KOR","GGNLEND","TOT","PC_GDP","A","1972",-2.50720528621974,
"KOR","GGNLEND","TOT","PC_GDP","A","1973",-2.31035044234979,
"KOR","GGNLEND","TOT","PC_GDP","A","1974",-1.74067046173308,
"KOR","GGNLEND","TOT","PC_GDP","A","1975",-4.03467506354566,
"KOR","GGNLEND","TOT","PC_GDP","A","1976",-1.10137637499309,
"KOR","GGNLEND","TOT","PC_GDP","A","1977",-1.88627533171038,
"KOR","GGNLEND","TOT","PC_GDP","A","1978",-0.360969210280467,
"KOR","GGNLEND","TOT","PC_GDP","A","1979",-0.194122022202128,
"KOR","GGNLEND","TOT","PC_GDP","A","1980",-1.33895194725753,
"KOR","GGNLEND","TOT","PC_GDP","A","1981",-3.58064659008089,
"KOR","GGNLEND","TOT","PC_GDP","A","1982",-0.694577789570336,
"KOR","GGNLEND","TOT","PC_GDP","A","1983",0.706961358752411,
"KOR","GGNLEND","TOT","PC_GDP","A","1984",1.16615961308694,
"KOR","GGNLEND","TOT","PC_GDP","A","1985",0.647341361652201,
"KOR","GGNLEND","TOT","PC_GDP","A","1986",1.10131688057965,
"KOR","GGNLEND","TOT","PC_GDP","A","1987",2.05665180471627,
"KOR","GGNLEND","TOT","PC_GDP","A","1988",2.61968413921875,
"KOR","GGNLEND","TOT","PC_GDP","A","1989",2.12301675856354,
"KOR","GGNLEND","TOT","PC_GDP","A","1990",2.48294493014925,
"KOR","GGNLEND","TOT","PC_GDP","A","1991",1.03471981940036,
"KOR","GGNLEND","TOT","PC_GDP","A","1992",0.904839937047094,
"KOR","GGNLEND","TOT","PC_GDP","A","1993",1.40477877335997,
"KOR","GGNLEND","TOT","PC_GDP","A","1994",2.51545396509039,
"KOR","GGNLEND","TOT","PC_GDP","A","1995",2.78814926149137,
"KOR","GGNLEND","TOT","PC_GDP","A","1996",3.03456711600203,
"KOR","GGNLEND","TOT","PC_GDP","A","1997",2.31111778595569,
"KOR","GGNLEND","TOT","PC_GDP","A","1998",0.25179848749654,
"KOR","GGNLEND","TOT","PC_GDP","A","1999",1.40264737857446,
"KOR","GGNLEND","TOT","PC_GDP","A","2000",4.16660016721033,
"KOR","GGNLEND","TOT","PC_GDP","A","2001",2.90715428233916,
"KOR","GGNLEND","TOT","PC_GDP","A","2002",3.11125462620611,
"KOR","GGNLEND","TOT","PC_GDP","A","2003",-2.13302442781822,
"KOR","GGNLEND","TOT","PC_GDP","A","2004",-0.077968894340975,
"KOR","GGNLEND","TOT","PC_GDP","A","2005",1.35182304455658,
"KOR","GGNLEND","TOT","PC_GDP","A","2006",1.9690503643839,
"KOR","GGNLEND","TOT","PC_GDP","A","2007",3.95731623491433,
"KOR","GGNLEND","TOT","PC_GDP","A","2008",2.13128126309059,
"KOR","GGNLEND","TOT","PC_GDP","A","2009",-1.27621266461122,
"KOR","GGNLEND","TOT","PC_GDP","A","2010",0.882973015803889,
"KOR","GGNLEND","TOT","PC_GDP","A","2011",0.983334595689424,
"KOR","GGNLEND","TOT","PC_GDP","A","2012",1.0179351402954,
"KOR","GGNLEND","TOT","PC_GDP","A","2013",1.28341250454502,
"KOR","GGNLEND","TOT","PC_GDP","A","2014",1.21232002300297,
"KOR","GGNLEND","TOT","PC_GDP","A","2015",1.18041370299183,
"KOR","GGNLEND","TOT","PC_GDP","A","2016",2.20918834297001,
"KOR","GGNLEND","TOT","PC_GDP","A","2017",2.68183517312377,
"KOR","GGNLEND","TOT","PC_GDP","A","2018",3.02487218631028,
"KOR","GGNLEND","TOT","PC_GDP","A","2019",0.955750488919683,
"KOR","GGNLEND","TOT","PC_GDP","A","2020",-2.69496026796567,
"KOR","GGNLEND","TOT","PC_GDP","A","2021",-0.751132667650742,"E"
"LUX","GGNLEND","TOT","PC_GDP","A","1995",2.68093823126452,
"LUX","GGNLEND","TOT","PC_GDP","A","1996",2.32241955149898,
"LUX","GGNLEND","TOT","PC_GDP","A","1997",2.50391804583609,
"LUX","GGNLEND","TOT","PC_GDP","A","1998",2.84722016160372,
"LUX","GGNLEND","TOT","PC_GDP","A","1999",3.10817349960159,
"LUX","GGNLEND","TOT","PC_GDP","A","2000",5.54493388526865,
"LUX","GGNLEND","TOT","PC_GDP","A","2001",5.62665931989885,
"LUX","GGNLEND","TOT","PC_GDP","A","2002",2.0309787328775,
"LUX","GGNLEND","TOT","PC_GDP","A","2003",0.272959990104962,
"LUX","GGNLEND","TOT","PC_GDP","A","2004",-1.39332579314336,
"LUX","GGNLEND","TOT","PC_GDP","A","2005",-0.207820181284718,
"LUX","GGNLEND","TOT","PC_GDP","A","2006",1.91157027006109,
"LUX","GGNLEND","TOT","PC_GDP","A","2007",4.36293032262476,
"LUX","GGNLEND","TOT","PC_GDP","A","2008",3.37394371180147,
"LUX","GGNLEND","TOT","PC_GDP","A","2009",-0.209983200575723,
"LUX","GGNLEND","TOT","PC_GDP","A","2010",-0.317479670818248,
"LUX","GGNLEND","TOT","PC_GDP","A","2011",0.658409701082492,
"LUX","GGNLEND","TOT","PC_GDP","A","2012",0.506445416884984,
"LUX","GGNLEND","TOT","PC_GDP","A","2013",0.843740322870048,
"LUX","GGNLEND","TOT","PC_GDP","A","2014",1.33881502387601,
"LUX","GGNLEND","TOT","PC_GDP","A","2015",1.33405848410145,
"LUX","GGNLEND","TOT","PC_GDP","A","2016",1.89296668229194,
"LUX","GGNLEND","TOT","PC_GDP","A","2017",1.36684995856197,
"LUX","GGNLEND","TOT","PC_GDP","A","2018",2.97685520526515,
"LUX","GGNLEND","TOT","PC_GDP","A","2019",2.23055951182414,
"LUX","GGNLEND","TOT","PC_GDP","A","2020",-3.42785762124927,
"LUX","GGNLEND","TOT","PC_GDP","A","2021",0.794369980740584,"E"
"MEX","GGNLEND","TOT","PC_GDP","A","2003",-1.32252368416166,
"MEX","GGNLEND","TOT","PC_GDP","A","2004",-0.852532368670327,
"MEX","GGNLEND","TOT","PC_GDP","A","2005",-0.721209221389657,
"MEX","GGNLEND","TOT","PC_GDP","A","2006",-0.970869796770489,
"MEX","GGNLEND","TOT","PC_GDP","A","2007",-0.710615641515271,
"MEX","GGNLEND","TOT","PC_GDP","A","2008",-0.934756000041571,
"MEX","GGNLEND","TOT","PC_GDP","A","2009",-3.08037947252433,
"MEX","GGNLEND","TOT","PC_GDP","A","2010",-2.97155291159784,
"MEX","GGNLEND","TOT","PC_GDP","A","2011",-5.29719477091961,
"MEX","GGNLEND","TOT","PC_GDP","A","2012",-4.72690618652223,
"MEX","GGNLEND","TOT","PC_GDP","A","2013",-4.54687794920237,
"MEX","GGNLEND","TOT","PC_GDP","A","2014",-4.22302456040569,
"MEX","GGNLEND","TOT","PC_GDP","A","2015",-5.16765515728037,
"MEX","GGNLEND","TOT","PC_GDP","A","2016",-2.88241470679049,
"MEX","GGNLEND","TOT","PC_GDP","A","2017",-2.50815381160069,
"MEX","GGNLEND","TOT","PC_GDP","A","2018",-5.10355877733913,
"MEX","GGNLEND","TOT","PC_GDP","A","2019",-3.67727739383204,
"MEX","GGNLEND","TOT","PC_GDP","A","2020",-5.35515696342991,"E"
"MEX","GGNLEND","TOT","PC_GDP","A","2021",-5.95329287411094,"E"
"NLD","GGNLEND","TOT","PC_GDP","A","1995",-8.74867621310466,
"NLD","GGNLEND","TOT","PC_GDP","A","1996",-1.84026115342764,
"NLD","GGNLEND","TOT","PC_GDP","A","1997",-1.60007153579771,
"NLD","GGNLEND","TOT","PC_GDP","A","1998",-1.37511254263939,
"NLD","GGNLEND","TOT","PC_GDP","A","1999",0.235779897439321,
"NLD","GGNLEND","TOT","PC_GDP","A","2000",1.18714975653032,
"NLD","GGNLEND","TOT","PC_GDP","A","2001",-0.438074960415538,
"NLD","GGNLEND","TOT","PC_GDP","A","2002",-2.02499516100388,
"NLD","GGNLEND","TOT","PC_GDP","A","2003",-3.089838341686,
"NLD","GGNLEND","TOT","PC_GDP","A","2004",-1.78674667382096,
"NLD","GGNLEND","TOT","PC_GDP","A","2005",-0.471424966825987,
"NLD","GGNLEND","TOT","PC_GDP","A","2006",-0.032674930629925,
"NLD","GGNLEND","TOT","PC_GDP","A","2007",-0.231923381300774,
"NLD","GGNLEND","TOT","PC_GDP","A","2008",0.124691361839808,
"NLD","GGNLEND","TOT","PC_GDP","A","2009",-5.21667877639467,
"NLD","GGNLEND","TOT","PC_GDP","A","2010",-5.33959545485124,
"NLD","GGNLEND","TOT","PC_GDP","A","2011",-4.44216194440301,
"NLD","GGNLEND","TOT","PC_GDP","A","2012",-3.93175142350444,
"NLD","GGNLEND","TOT","PC_GDP","A","2013",-2.95671369932911,
"NLD","GGNLEND","TOT","PC_GDP","A","2014",-2.25385669188159,
"NLD","GGNLEND","TOT","PC_GDP","A","2015",-1.94360065390546,
"NLD","GGNLEND","TOT","PC_GDP","A","2016",0.126916990076757,
"NLD","GGNLEND","TOT","PC_GDP","A","2017",1.37113795915713,
"NLD","GGNLEND","TOT","PC_GDP","A","2018",1.50235081467777,
"NLD","GGNLEND","TOT","PC_GDP","A","2019",1.79914027956288,
"NLD","GGNLEND","TOT","PC_GDP","A","2020",-3.71461213011437,
"NLD","GGNLEND","TOT","PC_GDP","A","2021",-2.60732685939025,"E"
"NOR","GGNLEND","TOT","PC_GDP","A","1995",3.14233266676219,
"NOR","GGNLEND","TOT","PC_GDP","A","1996",6.1656135746469,
"NOR","GGNLEND","TOT","PC_GDP","A","1997",7.46000315418718,
"NOR","GGNLEND","TOT","PC_GDP","A","1998",3.18308977645726,
"NOR","GGNLEND","TOT","PC_GDP","A","1999",5.81019507951795,
"NOR","GGNLEND","TOT","PC_GDP","A","2000",15.0648551068379,
"NOR","GGNLEND","TOT","PC_GDP","A","2001",13.193390551465,
"NOR","GGNLEND","TOT","PC_GDP","A","2002",9.04494864275163,
"NOR","GGNLEND","TOT","PC_GDP","A","2003",7.22115524659891,
"NOR","GGNLEND","TOT","PC_GDP","A","2004",10.8657782862783,
"NOR","GGNLEND","TOT","PC_GDP","A","2005",14.7730110799719,
"NOR","GGNLEND","TOT","PC_GDP","A","2006",17.9505007632031,
"NOR","GGNLEND","TOT","PC_GDP","A","2007",17.110229757554,
"NOR","GGNLEND","TOT","PC_GDP","A","2008",18.6377532037636,
"NOR","GGNLEND","TOT","PC_GDP","A","2009",10.2416695868734,
"NOR","GGNLEND","TOT","PC_GDP","A","2010",10.9296274444053,
"NOR","GGNLEND","TOT","PC_GDP","A","2011",13.3548634055494,
"NOR","GGNLEND","TOT","PC_GDP","A","2012",13.7673651584503,
"NOR","GGNLEND","TOT","PC_GDP","A","2013",10.6744086396824,
"NOR","GGNLEND","TOT","PC_GDP","A","2014",8.62919612559037,
"NOR","GGNLEND","TOT","PC_GDP","A","2015",6.02407198839793,
"NOR","GGNLEND","TOT","PC_GDP","A","2016",4.05955428856207,
"NOR","GGNLEND","TOT","PC_GDP","A","2017",4.99914729157348,
"NOR","GGNLEND","TOT","PC_GDP","A","2018",7.86358648245589,
"NOR","GGNLEND","TOT","PC_GDP","A","2019",6.58372536540083,
"NOR","GGNLEND","TOT","PC_GDP","A","2020",-2.59790716570114,
"NOR","GGNLEND","TOT","PC_GDP","A","2021",10.1455811633456,
"POL","GGNLEND","TOT","PC_GDP","A","1995",-4.19231438010781,
"POL","GGNLEND","TOT","PC_GDP","A","1996",-4.59114094332677,
"POL","GGNLEND","TOT","PC_GDP","A","1997",-4.56158076627209,
"POL","GGNLEND","TOT","PC_GDP","A","1998",-4.17359163107413,
"POL","GGNLEND","TOT","PC_GDP","A","1999",-2.25327264910382,
"POL","GGNLEND","TOT","PC_GDP","A","2000",-3.9943458969676,
"POL","GGNLEND","TOT","PC_GDP","A","2001",-4.74135945584916,
"POL","GGNLEND","TOT","PC_GDP","A","2002",-4.81757270867038,
"POL","GGNLEND","TOT","PC_GDP","A","2003",-6.03610686157856,
"POL","GGNLEND","TOT","PC_GDP","A","2004",-5.00776451600112,
"POL","GGNLEND","TOT","PC_GDP","A","2005",-3.93830575550463,
"POL","GGNLEND","TOT","PC_GDP","A","2006",-3.53945228817941,
"POL","GGNLEND","TOT","PC_GDP","A","2007",-1.88251363359236,
"POL","GGNLEND","TOT","PC_GDP","A","2008",-3.60610188002063,
"POL","GGNLEND","TOT","PC_GDP","A","2009",-7.25205444507206,
"POL","GGNLEND","TOT","PC_GDP","A","2010",-7.46523904604676,
"POL","GGNLEND","TOT","PC_GDP","A","2011",-5.00437359724673,
"POL","GGNLEND","TOT","PC_GDP","A","2012",-3.81593053804738,
"POL","GGNLEND","TOT","PC_GDP","A","2013",-4.26813632811206,
"POL","GGNLEND","TOT","PC_GDP","A","2014",-3.66868934322502,
"POL","GGNLEND","TOT","PC_GDP","A","2015",-2.60004192450142,
"POL","GGNLEND","TOT","PC_GDP","A","2016",-2.3990869871385,
"POL","GGNLEND","TOT","PC_GDP","A","2017",-1.49238902276283,
"POL","GGNLEND","TOT","PC_GDP","A","2018",-0.249470257784366,
"POL","GGNLEND","TOT","PC_GDP","A","2019",-0.743240526949624,
"POL","GGNLEND","TOT","PC_GDP","A","2020",-6.92287027435842,
"POL","GGNLEND","TOT","PC_GDP","A","2021",-1.83673609385552,
"PRT","GGNLEND","TOT","PC_GDP","A","1995",-5.17867542208957,
"PRT","GGNLEND","TOT","PC_GDP","A","1996",-4.7376625583346,
"PRT","GGNLEND","TOT","PC_GDP","A","1997",-3.70560385635002,
"PRT","GGNLEND","TOT","PC_GDP","A","1998",-4.38754526905654,
"PRT","GGNLEND","TOT","PC_GDP","A","1999",-3.03149649585352,
"PRT","GGNLEND","TOT","PC_GDP","A","2000",-3.21620359765601,
"PRT","GGNLEND","TOT","PC_GDP","A","2001",-4.78986526894651,
"PRT","GGNLEND","TOT","PC_GDP","A","2002",-3.33437941452512,
"PRT","GGNLEND","TOT","PC_GDP","A","2003",-5.65604241283527,
"PRT","GGNLEND","TOT","PC_GDP","A","2004",-6.18355972346978,
"PRT","GGNLEND","TOT","PC_GDP","A","2005",-6.13031487624456,
"PRT","GGNLEND","TOT","PC_GDP","A","2006",-4.18049464301704,
"PRT","GGNLEND","TOT","PC_GDP","A","2007",-2.89922577919492,
"PRT","GGNLEND","TOT","PC_GDP","A","2008",-3.69958521191248,
"PRT","GGNLEND","TOT","PC_GDP","A","2009",-9.87256399467286,
"PRT","GGNLEND","TOT","PC_GDP","A","2010",-11.3983916299366,
"PRT","GGNLEND","TOT","PC_GDP","A","2011",-7.66322170628003,
"PRT","GGNLEND","TOT","PC_GDP","A","2012",-6.17976460212093,
"PRT","GGNLEND","TOT","PC_GDP","A","2013",-5.10450711404398,
"PRT","GGNLEND","TOT","PC_GDP","A","2014",-7.35602339738596,
"PRT","GGNLEND","TOT","PC_GDP","A","2015",-4.44878385338494,
"PRT","GGNLEND","TOT","PC_GDP","A","2016",-1.93502260560498,
"PRT","GGNLEND","TOT","PC_GDP","A","2017",-2.9560155513314,
"PRT","GGNLEND","TOT","PC_GDP","A","2018",-0.348984115359724,
"PRT","GGNLEND","TOT","PC_GDP","A","2019",0.115330816679698,
"PRT","GGNLEND","TOT","PC_GDP","A","2020",-5.8194077395982,
"PRT","GGNLEND","TOT","PC_GDP","A","2021",-2.89804618628049,"E"
"SVK","GGNLEND","TOT","PC_GDP","A","1995",-3.47318900639588,
"SVK","GGNLEND","TOT","PC_GDP","A","1996",-9.81565983235762,
"SVK","GGNLEND","TOT","PC_GDP","A","1997",-6.26612301522511,
"SVK","GGNLEND","TOT","PC_GDP","A","1998",-5.29696950485267,
"SVK","GGNLEND","TOT","PC_GDP","A","1999",-7.17311281112567,
"SVK","GGNLEND","TOT","PC_GDP","A","2000",-12.6309703965441,
"SVK","GGNLEND","TOT","PC_GDP","A","2001",-7.2204623191007,
"SVK","GGNLEND","TOT","PC_GDP","A","2002",-8.22062979680949,
"SVK","GGNLEND","TOT","PC_GDP","A","2003",-3.12019205246891,
"SVK","GGNLEND","TOT","PC_GDP","A","2004",-2.3142073760149,
"SVK","GGNLEND","TOT","PC_GDP","A","2005",-2.87434072373496,
"SVK","GGNLEND","TOT","PC_GDP","A","2006",-3.57847588133196,
"SVK","GGNLEND","TOT","PC_GDP","A","2007",-2.05036616802731,
"SVK","GGNLEND","TOT","PC_GDP","A","2008",-2.52342400483425,
"SVK","GGNLEND","TOT","PC_GDP","A","2009",-8.14933724150046,
"SVK","GGNLEND","TOT","PC_GDP","A","2010",-7.47284804858499,
"SVK","GGNLEND","TOT","PC_GDP","A","2011",-4.30349459139898,
"SVK","GGNLEND","TOT","PC_GDP","A","2012",-4.35185652993078,
"SVK","GGNLEND","TOT","PC_GDP","A","2013",-2.87790256434606,
"SVK","GGNLEND","TOT","PC_GDP","A","2014",-3.10403349512073,
"SVK","GGNLEND","TOT","PC_GDP","A","2015",-2.66502598505794,
"SVK","GGNLEND","TOT","PC_GDP","A","2016",-2.57443540067958,
"SVK","GGNLEND","TOT","PC_GDP","A","2017",-0.979628209451633,
"SVK","GGNLEND","TOT","PC_GDP","A","2018",-1.01091861309612,
"SVK","GGNLEND","TOT","PC_GDP","A","2019",-1.21899691036874,
"SVK","GGNLEND","TOT","PC_GDP","A","2020",-5.35916787244911,
"SVK","GGNLEND","TOT","PC_GDP","A","2021",-5.46207589881999,
"ESP","GGNLEND","TOT","PC_GDP","A","1995",-6.78849644367634,
"ESP","GGNLEND","TOT","PC_GDP","A","1996",-5.8628013319624,
"ESP","GGNLEND","TOT","PC_GDP","A","1997",-3.85696788556198,
"ESP","GGNLEND","TOT","PC_GDP","A","1998",-2.62485319059772,
"ESP","GGNLEND","TOT","PC_GDP","A","1999",-1.23916652538176,
"ESP","GGNLEND","TOT","PC_GDP","A","2000",-1.16076073047661,
"ESP","GGNLEND","TOT","PC_GDP","A","2001",-0.454926083427367,
"ESP","GGNLEND","TOT","PC_GDP","A","2002",-0.316722522253293,
"ESP","GGNLEND","TOT","PC_GDP","A","2003",-0.375062635086119,
"ESP","GGNLEND","TOT","PC_GDP","A","2004",-0.109490282591976,
"ESP","GGNLEND","TOT","PC_GDP","A","2005",1.23156454310476,
"ESP","GGNLEND","TOT","PC_GDP","A","2006",2.12407964352281,
"ESP","GGNLEND","TOT","PC_GDP","A","2007",1.88621705024179,
"ESP","GGNLEND","TOT","PC_GDP","A","2008",-4.57225104795587,
"ESP","GGNLEND","TOT","PC_GDP","A","2009",-11.2759194368774,
"ESP","GGNLEND","TOT","PC_GDP","A","2010",-9.52662837731389,
"ESP","GGNLEND","TOT","PC_GDP","A","2011",-9.73957545054678,
"ESP","GGNLEND","TOT","PC_GDP","A","2012",-11.5507262119049,
"ESP","GGNLEND","TOT","PC_GDP","A","2013",-7.52814063606802,
"ESP","GGNLEND","TOT","PC_GDP","A","2014",-6.11045043230345,
"ESP","GGNLEND","TOT","PC_GDP","A","2015",-5.30891612218623,
"ESP","GGNLEND","TOT","PC_GDP","A","2016",-4.29757183108702,
"ESP","GGNLEND","TOT","PC_GDP","A","2017",-3.11640854302653,
"ESP","GGNLEND","TOT","PC_GDP","A","2018",-2.59365922421147,
"ESP","GGNLEND","TOT","PC_GDP","A","2019",-3.0602651277024,
"ESP","GGNLEND","TOT","PC_GDP","A","2020",-10.1252337903146,"E"
"ESP","GGNLEND","TOT","PC_GDP","A","2021",-6.87297923008977,"E"
"SWE","GGNLEND","TOT","PC_GDP","A","1995",-6.97314258173364,
"SWE","GGNLEND","TOT","PC_GDP","A","1996",-3.09103194894384,
"SWE","GGNLEND","TOT","PC_GDP","A","1997",-1.54972307009973,
"SWE","GGNLEND","TOT","PC_GDP","A","1998",0.84583388491364,
"SWE","GGNLEND","TOT","PC_GDP","A","1999",0.633121571529887,
"SWE","GGNLEND","TOT","PC_GDP","A","2000",3.13638970313739,
"SWE","GGNLEND","TOT","PC_GDP","A","2001",1.40646099760717,
"SWE","GGNLEND","TOT","PC_GDP","A","2002",-1.40909412793419,
"SWE","GGNLEND","TOT","PC_GDP","A","2003",-1.21632623168566,
"SWE","GGNLEND","TOT","PC_GDP","A","2004",0.202035620173034,
"SWE","GGNLEND","TOT","PC_GDP","A","2005",1.80284775091818,
"SWE","GGNLEND","TOT","PC_GDP","A","2006",2.09045292452625,
"SWE","GGNLEND","TOT","PC_GDP","A","2007",3.29523612179462,
"SWE","GGNLEND","TOT","PC_GDP","A","2008",1.90885611354141,
"SWE","GGNLEND","TOT","PC_GDP","A","2009",-0.848655574534287,
"SWE","GGNLEND","TOT","PC_GDP","A","2010",-0.101634746770816,
"SWE","GGNLEND","TOT","PC_GDP","A","2011",-0.34869450804138,
"SWE","GGNLEND","TOT","PC_GDP","A","2012",-1.12447322877433,
"SWE","GGNLEND","TOT","PC_GDP","A","2013",-1.47077789325841,
"SWE","GGNLEND","TOT","PC_GDP","A","2014",-1.53436370603572,
"SWE","GGNLEND","TOT","PC_GDP","A","2015",0.003074778134807,
"SWE","GGNLEND","TOT","PC_GDP","A","2016",0.998815183857146,
"SWE","GGNLEND","TOT","PC_GDP","A","2017",1.40855515585197,
"SWE","GGNLEND","TOT","PC_GDP","A","2018",0.782759004918081,
"SWE","GGNLEND","TOT","PC_GDP","A","2019",0.563943537126266,
"SWE","GGNLEND","TOT","PC_GDP","A","2020",-2.77122054056157,
"SWE","GGNLEND","TOT","PC_GDP","A","2021",-0.077951633653746,
"CHE","GGNLEND","TOT","PC_GDP","A","1995",-1.85895569457184,
"CHE","GGNLEND","TOT","PC_GDP","A","1996",-2.01475613007117,
"CHE","GGNLEND","TOT","PC_GDP","A","1997",-2.3332633725181,
"CHE","GGNLEND","TOT","PC_GDP","A","1998",-1.30527021702649,
"CHE","GGNLEND","TOT","PC_GDP","A","1999",-1.57064522141656,
"CHE","GGNLEND","TOT","PC_GDP","A","2000",0.281967572609398,
"CHE","GGNLEND","TOT","PC_GDP","A","2001",0.20757513790665,
"CHE","GGNLEND","TOT","PC_GDP","A","2002",-1.74696916847951,
"CHE","GGNLEND","TOT","PC_GDP","A","2003",-1.35910611191144,
"CHE","GGNLEND","TOT","PC_GDP","A","2004",-1.39123381865117,
